frame,dmin_CHI_NAP,dmin_CHI_PAR
760,1.8729347987161011,2.268815632714614
761,2.2061567714102774,1.9387650642844403
762,2.21392849988775,2.095829356350663
763,2.176470824726229,1.9266206480291002
764,1.9789111746549863,2.599886333226501
765,2.176677097707402,2.369326294700054
766,2.1236903907945384,2.2409544228315155
767,2.0730395756881554,2.1880602394900404
768,2.5214848515398978,1.9946535190227512
769,2.3672698051483816,2.076028362416506
770,2.1461192459199245,2.337248714275622
771,2.225334366471723,3.242552821950134
772,2.170016374057855,1.9264438153848624
773,2.1560708093978858,2.0950486828625134
774,2.1113227911426007,2.1625051100379196
775,2.024114424452315,2.3875321685535473
776,1.9752268148648329,1.873129840594449
777,2.057611219940507,2.031442978010482
778,2.161429708933992,2.083154045061113
779,2.118310116922169,1.9592232274120778
780,1.9762837506050754,2.2175057499294866
781,2.2122296336390623,2.180524428523566
782,2.2473516607558586,2.14589005470106
783,1.8560662866137156,2.2554518752048827
784,1.9033966240331766,2.1762605466904863
785,2.0944443136471103,1.9645785295500489
786,2.0133858778049913,2.1229636243397247
787,2.09141691025854,2.0769229800129576
788,2.1165869863264337,2.1411878837777216
789,2.12627779686678,2.046242783268967
790,2.082667217815528,2.100289092561203
791,1.831851477149361,2.1661992011154787
792,1.874415031389802,2.1500406925799607
793,2.146029326496356,2.1122943470505207
794,2.184745944117985,2.1795770640190906
795,2.2504029189062797,2.03098495802357
796,2.2721340602599556,1.605089508475073
797,2.0876773129055213,2.102949831317747
798,2.131250857289905,2.1575681564843516
799,2.08632287224144,1.930138013644318
800,2.3150331361506282,2.3160172244044883
801,2.021534321984683,2.025582657797744
802,1.9872159656057395,2.105450073250278
803,1.9806785070680073,2.0718748846516926
804,2.2311767148673365,2.1424149821326144
805,2.1035174359849353,2.0048956132388747
806,2.1177885268884804,2.0639922797816412
807,2.0836107743235734,2.081619990927355
808,2.1318741397554524,2.0549612250963905
809,2.2761806957119797,1.9235872353104961
810,1.9065397563443847,2.078548974257367
811,1.9836171047959277,1.9717480472776407
812,2.1105344463288866,1.9807453254725398
813,1.977886503899878,2.172537026188915
814,2.110290538550113,1.928988167501942
815,2.1242369429388677,1.826925002119285
816,2.1148189295230018,2.047607540032481
817,2.2613767485764136,2.085313671861577
818,2.1459267780195783,2.0389067924103546
819,2.2223408731233674,2.141116258313035
820,2.0747124007532176,2.2151356407196046
821,2.1987639193455792,2.1254405480636445
822,2.187904822214978,1.9643229452055937
823,2.102718467366719,2.2953094306885404
824,2.207950996867447,2.1902436454146534
825,2.14488686768594,2.0881905903291424
826,2.0859025783446,2.029865417016778
827,2.0244991641971932,2.0173765760426434
828,2.1753386825737637,2.0492055263266007
829,2.125747018137794,1.7895064843187123
830,2.1687450233599246,1.9848790710404463
831,2.083800273317614,1.9735212988102737
832,2.3863639243975516,1.5836729985087907
833,2.5316215113710525,1.9306245770226602
834,2.120938352889037,2.122916431632169
835,1.832392739096803,2.0252870214091256
836,2.145506132300158,1.8754771072855683
837,2.2057696040744226,1.8652068237548296
838,2.268780949217072,1.9254111293596312
839,2.151344875932467,2.109566468199574
840,2.103954958858854,2.0656156642223364
841,1.879238791662047,2.0869042990473807
842,2.305337977596698,2.017699439787696
843,2.0741918421027514,1.733593070178708
844,2.469904762271985,1.9460094211339347
845,2.265319963399566,2.032820854754665
846,2.357041958269667,1.9183633192827931
847,2.1821313165390004,1.9547244608129861
848,1.9535787453677513,2.0008133016048277
849,2.3954911524882525,2.1911930047150965
850,2.238821312527563,1.8890228149809032
851,2.308230293442273,2.076250260093994
852,2.101507783954889,1.7840306707008542
853,2.223569092500634,1.8590739344044485
854,2.233648786823868,2.1094546552229327
855,2.1912559614165072,2.1327649638142563
856,2.106437914523331,2.142863114844652
857,2.014434454901882,2.2161866081315784
858,2.0861367739581533,1.8286604155539585
859,2.1239598481549806,2.2310045913653
860,2.35046323403162,2.0770671196621207
861,1.79758557359209,1.9906149983958934
862,2.1052191661567816,2.4965712682168664
863,2.3160970930265368,2.203757535809
864,2.0874977582811,1.8619302436942586
865,2.298254886313253,2.159559825593472
866,2.2509608812455686,2.0718565969730975
867,2.048379406675531,2.0983609518497053
868,2.160340045377037,1.9555167206230937
869,2.1352154917297455,2.2976799724012644
870,2.1826576295068514,2.09063180839531
871,2.1924135625230354,2.1577932713443775
872,2.068479035521162,2.1606358681285536
873,2.010700190020226,2.0012107035864495
874,2.1181758622219617,2.2136030557668387
875,2.2368362783353324,2.085957872222563
876,2.0702550901926227,2.263215103725431
877,2.174907526847688,3.149208937538091
878,2.2783395924132575,2.1228204540661486
879,2.093780250643403,2.7357807080614585
880,2.102628469964367,4.032883549600312
881,2.1533508583155943,2.046828703406361
882,1.875382438962191,2.3782098206322924
883,2.060711840995268,2.867237319097497
884,2.208726920500646,2.171619155272888
885,2.1698246493104225,3.33337532814531
886,1.9395141302535766,3.2292645568304663
887,2.227322061103234,3.185396657376883
888,2.122737812633823,2.62765623599593
889,2.2031699040991684,1.8503961719015978
890,2.0170980614008185,2.7743803978006154
891,2.1463407887741117,2.145551818935205
892,2.1054851659944456,2.3494120770670315
893,1.9979089788905948,2.2171967123042715
894,2.1287577881977113,2.070804248692143
895,2.1690001882839525,2.2927389635197897
896,2.2061990922685837,2.423803988961131
897,2.1018226259947514,1.6655229260631532
898,2.0631891068815453,2.2921516432536917
899,2.0643445864765377,2.1962434579933547
900,1.9915546049235684,2.0918628827669163
901,2.1454631751460926,2.18135531747995
902,2.279598830647178,2.2607399707790017
903,2.342748203955762,2.07817874657498
904,2.20325425988442,1.9896169788574196
905,2.005918526920634,2.1880480397401945
906,2.225398421420485,2.0356163181452134
907,1.9462149155450807,2.0807866622762914
908,2.2126802845212317,2.0022606855506746
909,2.095819709046494,2.0742866979751517
910,2.204600085962621,1.4859257854329797
911,2.300805804987151,1.777449613743479
912,2.1102847989908615,2.1095943022520776
913,2.085864094922153,2.0939583970781412
914,2.247816374652968,2.2700421927132104
915,2.055398620856474,2.112373116509163
916,2.2953957445376756,2.082243854210877
917,2.078589371914074,2.111271232623551
918,2.047965400771713,1.633957936202968
919,2.1058162330824364,1.9944084906169446
920,1.9193982357284354,2.1701240627561367
921,1.948033474764842,2.0590384802076676
922,2.2382671682185955,2.2456992482040024
923,2.187478895450118,2.11299565763615
924,1.9717608110886191,1.9315660014399154
925,2.1333894293867623,2.2320829004286367
926,2.177144598743339,1.996482972334195
927,2.1374413062793316,1.9962456942919358
928,2.302476513981325,2.0714244872096086
929,1.975451009683832,1.934013457053646
930,2.1274515798404323,1.9568333826465778
931,1.9346073387593672,1.8659743639200357
932,2.160283266492039,2.018861472827663
933,2.039518680428625,1.8717100651623382
934,2.052787091278285,2.19695544663554
935,2.096362898754007,2.2239003455773556
936,1.7899291167872613,1.9492186331946018
937,2.144078040553538,1.8585127227327314
938,2.056676116662986,1.8695265820950553
939,1.8927236137345262,1.9064553635088524
940,2.1337467590582073,2.2282587458261673
941,2.2330726963745646,1.9148768741974893
942,2.1288738766564816,1.748644494235868
943,1.9528844534930248,2.13143173322449
944,2.0551614982054733,2.003753516532385
945,2.159440412553369,2.1574758099123157
946,2.141596660861717,2.1586084192320505
947,1.8562035719619123,1.9595852532663058
948,2.1480945829238776,1.6094998717916553
949,2.0350819576785955,2.1164885363183585
950,2.2498141087299306,2.0265668582099927
951,2.1319999690831315,2.221933807174961
952,2.2901611009530374,2.2764224737580694
953,2.0634090908995137,2.066864762327974
954,2.094768018832632,1.8983121244535641
955,2.286694659262145,2.0327762851305207
956,1.963464810202403,1.8782923013768345
957,2.2580597927057533,1.8633275605660826
958,2.1493983331057205,2.1581842754241283
959,2.3106335981463775,1.9384523568125462
960,2.13005399460509,2.1423710350116276
961,2.2224716856288054,1.8551472629942958
962,2.032894178090025,1.769479859351059
963,2.121194299640543,2.106759857315548
964,2.265446758690273,2.202946048954394
965,2.112427670829397,2.257388873562806
966,2.24835519616714,1.8867826952790119
967,2.1613380612897233,1.7444156264639474
968,2.188341912868192,2.1229780108467033
969,2.1968875431942805,2.083540514556431
970,2.2210082073931576,2.220838852964074
971,1.9405271439039036,2.0422667931356773
972,2.106328239099229,1.9454151519820084
973,2.258755113347436,2.284879590918602
974,2.310617674890125,2.228788600469994
975,2.169183913277087,2.254966716770423
976,2.2468501632964815,1.9969410673479309
977,1.9175611156066377,2.220470758554873
978,2.3237924265107597,2.2475111118426803
979,2.079701592588447,2.0181961866877964
980,1.9523035082770654,2.3926900624710234
981,2.0880810118469917,2.2090342567919468
982,2.3192762130463653,2.070369766317446
983,2.126679030052012,1.7419337125349348
984,2.1337434911014785,2.0348053011591323
985,2.298332381307905,1.8315270847504106
986,2.296779626280087,2.48612244170203
987,2.1766084669131076,2.1076228355702424
988,2.2943188916221495,2.408396472775355
989,2.2468008850758223,2.7385622398022664
990,2.1656427778893628,1.9523193066765363
991,2.2342963340599127,1.9715664713230108
992,2.0069170229524147,1.6189551042121682
993,1.9858457776531864,2.252198062020448
994,2.244290869873537,2.0345877878373404
995,2.195695589693862,2.1677951662638164
996,2.262040309782854,2.040099080430735
997,2.2078020426759273,2.12472897028806
998,1.9678245170895217,2.0879732992744002
999,2.2466138597429106,1.880260598308122
